conversation_id,sender,message,timestamp
en_1671,bot,How long have you had the headache?,2025-04-10 12:25:15
en_1672,user,What should I take for a cold?,2025-01-05 16:49:38
en_1672,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-01-10 21:16:27
en_1673,user,I'm feeling sick,2025-01-28 06:20:56
en_1673,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-05-03 10:49:21
en_1674,user,What should I take for a cold?,2025-01-14 19:29:43
en_1674,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-01-04 19:07:07
en_1675,user,I have a headache,2025-01-30 09:11:01
en_1675,bot,How long have you had the headache?,2025-01-22 11:14:33
en_1676,user,What should I take for a cold?,2025-03-17 12:38:49
en_1676,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-05-15 07:51:31
en_1677,user,What should I take for a cold?,2025-03-20 13:00:17
en_1677,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-05-27 23:55:54
en_1678,user,I have a headache,2025-05-13 01:26:14
en_1678,bot,How long have you had the headache?,2025-04-03 15:46:35
en_1679,user,I'm not sleeping well,2025-05-06 22:16:02
en_1679,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-04-09 01:17:34
en_1680,user,I have a headache,2025-07-10 00:05:33
en_1680,bot,How long have you had the headache?,2025-03-26 04:22:07
en_1681,user,I feel dizzy,2025-03-11 16:50:17
en_1681,bot,Have you eaten or drunk anything unusual today?,2025-01-10 17:52:44
en_1682,user,I have a headache,2025-01-26 13:03:53
en_1682,bot,How long have you had the headache?,2025-04-04 08:58:26
en_1683,user,I have a headache,2025-05-18 00:28:07
en_1683,bot,How long have you had the headache?,2025-04-08 16:04:52
en_1684,user,I feel dizzy,2025-05-07 06:43:58
en_1684,bot,Have you eaten or drunk anything unusual today?,2025-04-09 13:37:14
en_1685,user,I have a headache,2025-04-29 13:06:58
en_1685,bot,How long have you had the headache?,2025-02-01 23:42:51
en_1686,user,I'm feeling sick,2025-06-10 22:07:28
en_1686,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-05-29 16:14:48
en_1687,user,I feel dizzy,2025-03-18 14:19:21
en_1687,bot,Have you eaten or drunk anything unusual today?,2025-02-20 06:39:57
en_1688,user,I have a headache,2025-01-26 05:29:13
en_1688,bot,How long have you had the headache?,2025-04-22 06:00:32
en_1689,user,I feel dizzy,2025-03-04 19:18:34
en_1689,bot,Have you eaten or drunk anything unusual today?,2025-03-27 14:12:38
en_1690,user,I have a headache,2025-02-06 11:57:53
en_1690,bot,How long have you had the headache?,2025-02-16 18:28:30
en_1691,user,What should I take for a cold?,2025-05-25 21:18:00
en_1691,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-01-14 21:31:04
en_1692,user,I'm feeling sick,2025-05-07 01:17:18
en_1692,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-03-02 03:47:13
en_1693,user,I have a headache,2025-03-10 07:02:04
en_1693,bot,How long have you had the headache?,2025-01-10 17:41:53
en_1694,user,I have a headache,2025-06-04 02:15:16
en_1694,bot,How long have you had the headache?,2025-02-11 07:56:59
en_1695,user,I feel dizzy,2025-01-26 00:27:50
en_1695,bot,Have you eaten or drunk anything unusual today?,2025-04-01 00:55:40
en_1696,user,I'm not sleeping well,2025-01-09 04:03:42
en_1696,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-01-08 19:45:30
en_1697,user,What should I take for a cold?,2025-06-04 08:40:10
en_1697,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-06-11 23:34:21
en_1698,user,I have a headache,2025-02-04 04:01:31
en_1698,bot,How long have you had the headache?,2025-06-27 06:44:00
en_1699,user,I'm feeling sick,2025-06-04 00:39:50
en_1699,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-03-10 23:35:13
en_1700,user,I'm feeling sick,2025-05-23 00:54:01
en_1700,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-06-12 19:08:07
en_1701,user,I have a headache,2025-06-18 07:56:31
en_1701,bot,How long have you had the headache?,2025-05-14 05:34:33
en_1702,user,I'm not sleeping well,2025-02-25 02:52:15
en_1702,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-06-01 19:09:38
en_1703,user,I'm feeling sick,2025-04-19 20:25:12
en_1703,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-04-15 01:07:33
en_1704,user,I feel dizzy,2025-01-19 05:39:00
en_1704,bot,Have you eaten or drunk anything unusual today?,2025-01-17 20:49:15
en_1705,user,I feel dizzy,2025-04-13 11:25:08
en_1705,bot,Have you eaten or drunk anything unusual today?,2025-02-14 19:49:44
en_1706,user,I'm not sleeping well,2025-06-08 10:49:51
en_1706,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-07-04 08:31:47
en_1707,user,I have a headache,2025-03-15 23:57:58
en_1707,bot,How long have you had the headache?,2025-04-30 20:11:05
en_1708,user,I'm not sleeping well,2025-06-18 09:31:30
en_1708,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-06-09 10:16:08
en_1709,user,I feel dizzy,2025-05-09 10:24:13
en_1709,bot,Have you eaten or drunk anything unusual today?,2025-06-28 23:46:24
en_1710,user,What should I take for a cold?,2025-04-03 01:49:03
en_1710,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-06-05 19:08:51
en_1711,user,I have a headache,2025-04-22 07:47:54
en_1711,bot,How long have you had the headache?,2025-05-12 20:43:40
en_1712,user,I feel dizzy,2025-05-01 05:55:27
en_1712,bot,Have you eaten or drunk anything unusual today?,2025-06-21 18:59:41
en_1713,user,I have a headache,2025-05-06 19:40:15
en_1713,bot,How long have you had the headache?,2025-01-21 13:30:46
en_1714,user,I feel dizzy,2025-06-03 16:33:14
en_1714,bot,Have you eaten or drunk anything unusual today?,2025-01-16 06:25:50
en_1715,user,I'm feeling sick,2025-01-19 04:12:59
en_1715,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-03-09 21:18:22
en_1716,user,What should I take for a cold?,2025-01-28 16:17:27
en_1716,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-05-08 20:12:51
en_1717,user,What should I take for a cold?,2025-01-23 02:07:37
en_1717,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-02-15 15:42:52
en_1718,user,I'm not sleeping well,2025-05-24 19:28:15
en_1718,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-06-28 21:27:25
en_1719,user,I'm not sleeping well,2025-01-19 23:25:49
en_1719,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-01-23 01:02:43
en_1720,user,What should I take for a cold?,2025-03-16 12:09:29
en_1720,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-01-07 15:41:33
en_1721,user,What should I take for a cold?,2025-07-05 14:29:25
en_1721,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-06-30 09:25:41
en_1722,user,What should I take for a cold?,2025-01-02 21:28:59
en_1722,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-06-03 03:03:54
en_1723,user,I'm not sleeping well,2025-03-30 02:22:50
en_1723,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-06-15 08:11:06
en_1724,user,I feel dizzy,2025-02-13 04:07:18
en_1724,bot,Have you eaten or drunk anything unusual today?,2025-07-09 17:29:41
en_1725,user,What should I take for a cold?,2025-03-05 18:58:01
en_1725,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-01-13 01:40:05
en_1726,user,I'm feeling sick,2025-07-15 05:07:54
en_1726,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-02-24 22:27:02
en_1727,user,I feel dizzy,2025-03-24 11:19:53
en_1727,bot,Have you eaten or drunk anything unusual today?,2025-01-28 06:57:03
en_1728,user,I have a headache,2025-02-06 23:30:57
en_1728,bot,How long have you had the headache?,2025-06-16 20:40:25
en_1729,user,I'm feeling sick,2025-04-15 20:51:30
en_1729,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-07-05 16:01:57
en_1730,user,I'm not sleeping well,2025-02-24 07:20:01
en_1730,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-07-01 06:43:39
en_1731,user,What should I take for a cold?,2025-04-11 22:32:09
en_1731,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-05-28 00:00:40
en_1732,user,I'm not sleeping well,2025-02-13 17:48:04
en_1732,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-06-30 11:06:54
en_1733,user,I feel dizzy,2025-06-04 03:24:34
en_1733,bot,Have you eaten or drunk anything unusual today?,2025-03-13 22:58:21
en_1734,user,I'm feeling sick,2025-02-07 02:46:46
en_1734,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-04-08 22:34:13
en_1735,user,What should I take for a cold?,2025-01-01 17:28:53
en_1735,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-01-21 17:08:14
en_1736,user,What should I take for a cold?,2025-01-10 05:33:57
en_1736,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-07-15 07:02:10
en_1737,user,I'm not sleeping well,2025-06-26 07:03:02
en_1737,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-05-21 11:20:34
en_1738,user,I feel dizzy,2025-05-02 00:50:42
en_1738,bot,Have you eaten or drunk anything unusual today?,2025-06-08 08:16:28
en_1739,user,What should I take for a cold?,2025-05-16 17:47:35
en_1739,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-07-11 07:35:50
en_1740,user,I have a headache,2025-04-26 02:32:29
en_1740,bot,How long have you had the headache?,2025-06-05 12:25:52
en_1741,user,I'm feeling sick,2025-05-17 18:31:34
en_1741,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-03-16 06:07:09
en_1742,user,I'm feeling sick,2025-06-19 22:39:17
en_1742,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-04-25 09:56:32
en_1743,user,What should I take for a cold?,2025-02-27 06:54:37
en_1743,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-06-06 05:10:33
en_1744,user,What should I take for a cold?,2025-03-19 02:24:12
en_1744,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-02-20 11:55:25
en_1745,user,I'm not sleeping well,2025-02-15 12:21:33
en_1745,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-03-17 06:37:41
en_1746,user,I'm feeling sick,2025-05-17 06:44:05
en_1746,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-07-06 14:01:20
en_1747,user,I'm feeling sick,2025-01-26 12:49:40
en_1747,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-03-03 22:28:18
en_1748,user,I'm feeling sick,2025-07-02 10:47:06
en_1748,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-04-06 15:25:42
en_1749,user,I'm not sleeping well,2025-02-06 11:19:44
en_1749,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-04-21 15:44:00
en_1750,user,I'm not sleeping well,2025-02-25 15:28:06
en_1750,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-05-22 04:54:57
en_1751,user,I'm feeling sick,2025-02-20 02:06:34
en_1751,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-05-30 07:08:51
en_1752,user,I'm not sleeping well,2025-01-17 05:54:31
en_1752,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-03-20 21:06:25
en_1753,user,I'm not sleeping well,2025-01-26 17:50:28
en_1753,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-01-11 20:33:00
en_1754,user,What should I take for a cold?,2025-02-12 15:55:20
en_1754,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-04-16 05:25:34
en_1755,user,What should I take for a cold?,2025-03-11 17:27:26
en_1755,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-02-01 00:30:34
en_1756,user,I'm not sleeping well,2025-02-23 21:34:33
en_1756,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-04-19 13:52:13
en_1757,user,What should I take for a cold?,2025-04-10 09:53:36
en_1757,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-01-02 10:36:41
en_1758,user,I'm not sleeping well,2025-07-03 00:00:14
en_1758,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-03-13 12:10:56
en_1759,user,I'm not sleeping well,2025-06-21 09:10:26
en_1759,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-04-26 09:33:53
en_1760,user,I'm feeling sick,2025-03-11 02:04:19
en_1760,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-06-25 06:51:48
en_1761,user,What should I take for a cold?,2025-04-01 05:56:56
en_1761,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-04-25 14:05:47
en_1762,user,I'm feeling sick,2025-02-14 23:31:19
en_1762,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-01-03 07:15:44
en_1763,user,I'm not sleeping well,2025-01-16 02:02:43
en_1763,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-05-30 23:58:36
en_1764,user,I'm feeling sick,2025-06-30 05:49:48
en_1764,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-07-12 22:13:20
en_1765,user,I'm feeling sick,2025-02-24 20:22:38
en_1765,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-02-07 00:06:12
en_1766,user,I'm not sleeping well,2025-04-25 01:48:39
en_1766,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-05-27 07:21:20
en_1767,user,What should I take for a cold?,2025-05-20 11:33:22
en_1767,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-07-09 06:43:13
en_1768,user,I have a headache,2025-07-08 02:54:17
en_1768,bot,How long have you had the headache?,2025-03-25 19:02:44
en_1769,user,I'm not sleeping well,2025-02-24 20:53:23
en_1769,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-06-26 11:29:47
en_1770,user,I feel dizzy,2025-01-21 12:45:52
en_1770,bot,Have you eaten or drunk anything unusual today?,2025-02-13 20:11:23
en_1771,user,What should I take for a cold?,2025-05-23 17:19:55
en_1771,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-01-12 12:55:44
en_1772,user,I'm not sleeping well,2025-05-09 12:20:55
en_1772,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-02-01 08:05:17
en_1773,user,I have a headache,2025-02-10 13:48:51
en_1773,bot,How long have you had the headache?,2025-03-28 03:09:24
en_1774,user,I'm not sleeping well,2025-03-06 20:19:54
en_1774,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-03-21 08:22:46
en_1775,user,I'm not sleeping well,2025-03-27 19:13:48
en_1775,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-05-31 21:48:09
en_1776,user,I'm not sleeping well,2025-01-04 12:09:03
en_1776,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-02-04 01:51:30
en_1777,user,I'm not sleeping well,2025-03-23 10:21:07
en_1777,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-06-16 09:03:49
en_1778,user,I feel dizzy,2025-03-16 16:23:23
en_1778,bot,Have you eaten or drunk anything unusual today?,2025-06-16 10:59:34
en_1779,user,I have a headache,2025-03-27 17:03:53
en_1779,bot,How long have you had the headache?,2025-03-30 13:56:24
en_1780,user,I'm feeling sick,2025-06-12 05:00:49
en_1780,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-06-26 17:04:23
en_1781,user,I'm feeling sick,2025-07-17 21:37:31
en_1781,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-03-31 21:18:59
en_1782,user,I feel dizzy,2025-01-31 12:26:30
en_1782,bot,Have you eaten or drunk anything unusual today?,2025-03-14 21:50:37
en_1783,user,I'm feeling sick,2025-03-13 01:00:15
en_1783,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-02-12 08:03:04
en_1784,user,I have a headache,2025-01-21 20:47:16
en_1784,bot,How long have you had the headache?,2025-01-13 17:42:35
en_1785,user,I feel dizzy,2025-07-06 07:23:54
en_1785,bot,Have you eaten or drunk anything unusual today?,2025-07-06 05:50:29
en_1786,user,I feel dizzy,2025-03-21 04:27:41
en_1786,bot,Have you eaten or drunk anything unusual today?,2025-05-18 11:30:31
en_1787,user,I'm not sleeping well,2025-06-06 12:20:04
en_1787,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-06-07 03:44:41
en_1788,user,I'm not sleeping well,2025-05-26 23:24:13
en_1788,bot,Sleep issues can be caused by stress. Would you like some tips?,2025-01-15 22:47:58
en_1789,user,I'm feeling sick,2025-05-18 06:02:31
en_1789,bot,I'm sorry to hear that. Can you tell me your symptoms?,2025-05-07 20:19:09
en_1790,user,I feel dizzy,2025-05-10 05:01:53
en_1790,bot,Have you eaten or drunk anything unusual today?,2025-06-17 11:27:48
en_1791,user,I feel dizzy,2025-02-04 05:39:25
en_1791,bot,Have you eaten or drunk anything unusual today?,2025-02-22 21:05:54
en_1792,user,What should I take for a cold?,2025-03-31 08:25:43
en_1792,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-02-17 04:59:46
en_1793,user,What should I take for a cold?,2025-06-05 02:01:03
en_1793,bot,You can take paracetamol and rest. Drink lots of fluids.,2025-02-18 21:17:32
en_1794,user,I feel dizzy,2025-07-05 17:56:24
en_1794,bot,Have you eaten or drunk anything unusual today?,2025-03-26 07:26:23
en_1795,user,I feel dizzy,2025-05-02 11:32:26
en_1795,bot,Have you eaten or drunk anything unusual today?,2025-06-13 19:50:36
en_1796,user,I have a headache,2025-04-18 06:05:09
